1069,1131,"20.8947","-156.47","APPROXIMATE","POINT (-156.47 20.8947)"
756,805,"43.7379","-79.5714","APPROXIMATE","POINT (-79.5714 43.7379)"
1070,1132,"51.3169","0.8921","RANGE_INTERPOLATED","POINT (0.8921 51.3169)"
757,806,"47.3642","8.5245","ROOFTOP","POINT (8.5245 47.3642)"
1071,1133,"44.9133","-93.5033","APPROXIMATE","POINT (-93.5033 44.9133)"
758,807,"56.1073","-3.7528","APPROXIMATE","POINT (-3.7528 56.1073)"
1072,1134,"40.5684","-75.0954","ROOFTOP","POINT (-75.0954 40.5684)"
759,808,"41.0677","-85.1524","RANGE_INTERPOLATED","POINT (-85.1524 41.0677)"
1073,1135,"45.0495","-87.2802","RANGE_INTERPOLATED","POINT (-87.2802 45.0495)"
760,809,"41.3145","-81.8357","APPROXIMATE","POINT (-81.8357 41.3145)"
1074,1136,"43.6619","-70.2489","RANGE_INTERPOLATED","POINT (-70.2489 43.6619)"
761,810,"40.879","-123.993","ROOFTOP","POINT (-123.993 40.879)"
1075,1137,"37.7749","-122.419","APPROXIMATE","POINT (-122.419 37.7749)"
762,811,"40.8786","-123.992","RANGE_INTERPOLATED","POINT (-123.992 40.8786)"
1076,1138,"37.7481","-122.419","RANGE_INTERPOLATED","POINT (-122.419 37.7481)"
763,812,"44.4284","-73.2131","ROOFTOP","POINT (-73.2131 44.4284)"
1077,1139,"44.9763","-85.2104","ROOFTOP","POINT (-85.2104 44.9763)"
764,813,"37.7702","-122.445","RANGE_INTERPOLATED","POINT (-122.445 37.7702)"
1078,1140,"8.4841","-13.2287","APPROXIMATE","POINT (-13.2287 8.4841)"
765,814,"45.5001","-122.431","RANGE_INTERPOLATED","POINT (-122.431 45.5001)"
1079,1141,"25.6811","-100.363","RANGE_INTERPOLATED","POINT (-100.363 25.6811)"
766,815,"37.543","-77.4691","APPROXIMATE","POINT (-77.4691 37.543)"
1080,1142,"39.7246","-121.816","ROOFTOP","POINT (-121.816 39.7246)"
767,816,"33.8835","-117.565","RANGE_INTERPOLATED","POINT (-117.565 33.8835)"
1081,1143,"44.722","-123.918","RANGE_INTERPOLATED","POINT (-123.918 44.722)"
768,817,"32.803","-96.7699","APPROXIMATE","POINT (-96.7699 32.803)"
1082,1144,"64.9583","-147.622","ROOFTOP","POINT (-147.622 64.9583)"
769,818,"36.1755","-115.145","ROOFTOP","POINT (-115.145 36.1755)"
1083,1145,"38.5243","-122.497","RANGE_INTERPOLATED","POINT (-122.497 38.5243)"
770,819,"49.8928","10.9131","ROOFTOP","POINT (10.9131 49.8928)"
1084,1146,"47.5814","9.9191","APPROXIMATE","POINT (9.9191 47.5814)"
771,820,"-33.8867","151.174","RANGE_INTERPOLATED","POINT (151.174 -33.8867)"
1085,1147,"43.55","-96.7003","APPROXIMATE","POINT (-96.7003 43.55)"
772,821,"43.2167","-87.924","RANGE_INTERPOLATED","POINT (-87.924 43.2167)"
1086,1148,"40.9491","-124.102","RANGE_INTERPOLATED","POINT (-124.102 40.9491)"
773,822,"37.6484","-118.983","RANGE_INTERPOLATED","POINT (-118.983 37.6484)"
1087,1149,"40.674","-74.0118","ROOFTOP","POINT (-74.0118 40.674)"
774,823,"40.0236","-75.2202","ROOFTOP","POINT (-75.2202 40.0236)"
1088,901,"37.244","-107.879","ROOFTOP","POINT (-107.879 37.244)"
775,824,"33.8844","-118.411","ROOFTOP","POINT (-118.411 33.8844)"
1089,1151,"48.4192","-122.335","ROOFTOP","POINT (-122.335 48.4192)"
776,825,"35.0928","-106.647","ROOFTOP","POINT (-106.647 35.0928)"
1090,1152,"18.88","72.94","APPROXIMATE","POINT (72.94 18.88)"
777,826,"30.3617","-81.6966","APPROXIMATE","POINT (-81.6966 30.3617)"
1091,1153,"44.7403","-88.4448","APPROXIMATE","POINT (-88.4448 44.7403)"
778,827,"37.9479","-122.511","RANGE_INTERPOLATED","POINT (-122.511 37.9479)"
1092,1154,"43.487","-80.2068","RANGE_INTERPOLATED","POINT (-80.2068 43.487)"
779,828,"49.2055","-122.978","RANGE_INTERPOLATED","POINT (-122.978 49.2055)"
1093,1155,"61.2196","-149.896","RANGE_INTERPOLATED","POINT (-149.896 61.2196)"
780,829,"47.6637","-122.377","ROOFTOP","POINT (-122.377 47.6637)"
1094,1156,"59.8544","17.6627","ROOFTOP","POINT (17.6627 59.8544)"
781,830,"46.5431","-87.3929","RANGE_INTERPOLATED","POINT (-87.3929 46.5431)"
1095,1157,"40.1298","-75.5499","ROOFTOP","POINT (-75.5499 40.1298)"
782,831,"36.152","-95.9647","RANGE_INTERPOLATED","POINT (-95.9647 36.152)"
1096,1158,"40.1943","-75.534","RANGE_INTERPOLATED","POINT (-75.534 40.1943)"
1097,1159,"35.9657","-83.9181","ROOFTOP","POINT (-83.9181 35.9657)"
1098,1160,"43.0325","-70.7948","RANGE_INTERPOLATED","POINT (-70.7948 43.0325)"
1099,1161,"43.4768","-110.765","RANGE_INTERPOLATED","POINT (-110.765 43.4768)"
1100,1162,"46.3284","-120.008","ROOFTOP","POINT (-120.008 46.3284)"
1101,1163,"37.9841","-120.382","APPROXIMATE","POINT (-120.382 37.9841)"
1102,1164,"43.6326","-116.275","ROOFTOP","POINT (-116.275 43.6326)"
1103,1165,"34.0701","-106.893","ROOFTOP","POINT (-106.893 34.0701)"
1104,1166,"33.7268","-111.853","RANGE_INTERPOLATED","POINT (-111.853 33.7268)"
1105,1167,"-34.9111","138.575","ROOFTOP","POINT (138.575 -34.9111)"
1106,1168,"39.7323","-76.4496","RANGE_INTERPOLATED","POINT (-76.4496 39.7323)"
1107,1169,"46.5872","-90.8921","ROOFTOP","POINT (-90.8921 46.5872)"
1108,1170,"40.8903","-72.3927","ROOFTOP","POINT (-72.3927 40.8903)"
1109,1171,"32.7785","-79.9273","ROOFTOP","POINT (-79.9273 32.7785)"
1110,1172,"30.3489","-95.4427","RANGE_INTERPOLATED","POINT (-95.4427 30.3489)"
1111,1173,"42.1008","-79.3357","GEOMETRIC_CENTER","POINT (-79.3357 42.1008)"
1112,1175,"47.6959","-114.176","APPROXIMATE","POINT (-114.176 47.6959)"
1113,1177,"37.7387","-122.381","RANGE_INTERPOLATED","POINT (-122.381 37.7387)"
1114,1178,"40.5058","-96.707","RANGE_INTERPOLATED","POINT (-96.707 40.5058)"
1115,1179,"29.426","-97.1607","APPROXIMATE","POINT (-97.1607 29.426)"
1116,1180,"33.8575","-117.876","APPROXIMATE","POINT (-117.876 33.8575)"
783,832,"51.3175","9.4793","ROOFTOP","POINT (9.4793 51.3175)"
1117,1181,"43.1","-87.9198","ROOFTOP","POINT (-87.9198 43.1)"
784,833,"40.4234","-78.4339","APPROXIMATE","POINT (-78.4339 40.4234)"
1118,1182,"39.9525","-76.3295","ROOFTOP","POINT (-76.3295 39.9525)"
785,834,"35.0707","-78.9545","RANGE_INTERPOLATED","POINT (-78.9545 35.0707)"
