18079,5116,7430,"HAS_ABV"
9367,6508,11,"HAS_CATEGORY"
18088,5125,7411,"HAS_ABV"
9382,6523,2,"HAS_CATEGORY"
18094,5131,7469,"HAS_ABV"
18095,5132,7430,"HAS_ABV"
9400,6543,11,"HAS_CATEGORY"
18096,5133,7426,"HAS_ABV"
9401,6544,11,"HAS_CATEGORY"
18108,5145,7426,"HAS_ABV"
9406,6549,11,"HAS_CATEGORY"
18146,5181,7411,"HAS_ABV"
18171,5206,7450,"HAS_ABV"
18219,5254,7411,"HAS_ABV"
18226,5261,7426,"HAS_ABV"
18227,5262,7426,"HAS_ABV"
18232,5267,7426,"HAS_ABV"
18261,5297,7430,"HAS_ABV"
18270,5306,7419,"HAS_ABV"
18273,5309,7426,"HAS_ABV"
18291,5327,7419,"HAS_ABV"
18296,5332,7436,"HAS_ABV"
18299,5335,7426,"HAS_ABV"
18301,5337,7411,"HAS_ABV"
18302,5338,7436,"HAS_ABV"
9407,6550,11,"HAS_CATEGORY"
18303,5339,7411,"HAS_ABV"
9410,6554,11,"HAS_CATEGORY"
18304,5340,7426,"HAS_ABV"
9412,6556,2,"HAS_CATEGORY"
18312,5346,7411,"HAS_ABV"
9416,6560,11,"HAS_CATEGORY"
18313,5347,7411,"HAS_ABV"
9433,6578,11,"HAS_CATEGORY"
18316,5350,7430,"HAS_ABV"
18321,5355,7419,"HAS_ABV"
9434,6580,2,"HAS_CATEGORY"
18322,5356,7419,"HAS_ABV"
9443,6588,11,"HAS_CATEGORY"
18325,5359,7426,"HAS_ABV"
9446,6591,11,"HAS_CATEGORY"
18326,5360,7430,"HAS_ABV"
9448,6593,2,"HAS_CATEGORY"
18344,5378,7419,"HAS_ABV"
9452,6597,11,"HAS_CATEGORY"
18348,5381,7426,"HAS_ABV"
9453,6598,11,"HAS_CATEGORY"
18357,5390,7426,"HAS_ABV"
9462,6608,2,"HAS_CATEGORY"
18359,5392,7426,"HAS_ABV"
9464,6610,11,"HAS_CATEGORY"
18360,5393,7426,"HAS_ABV"
9465,6612,11,"HAS_CATEGORY"
18362,5395,7426,"HAS_ABV"
9468,6617,11,"HAS_CATEGORY"
18368,5401,7419,"HAS_ABV"
9469,6618,2,"HAS_CATEGORY"
18369,5402,7430,"HAS_ABV"
9474,6623,2,"HAS_CATEGORY"
18370,5403,7426,"HAS_ABV"
9478,6628,11,"HAS_CATEGORY"
18371,5404,7426,"HAS_ABV"
9479,6629,4,"HAS_CATEGORY"
18375,5408,7430,"HAS_ABV"
9484,6635,2,"HAS_CATEGORY"
18376,5409,7430,"HAS_ABV"
9489,6640,4,"HAS_CATEGORY"
18381,5414,7426,"HAS_ABV"
9492,6644,11,"HAS_CATEGORY"
18382,5415,7436,"HAS_ABV"
9496,6648,11,"HAS_CATEGORY"
18383,5416,7426,"HAS_ABV"
9497,6649,4,"HAS_CATEGORY"
18384,5417,7426,"HAS_ABV"
9501,6656,11,"HAS_CATEGORY"
18385,5418,7426,"HAS_ABV"
9506,6662,11,"HAS_CATEGORY"
18388,5421,7426,"HAS_ABV"
9507,6663,4,"HAS_CATEGORY"
18393,5426,7411,"HAS_ABV"
9513,6669,4,"HAS_CATEGORY"
18394,5427,7482,"HAS_ABV"
9517,6673,2,"HAS_CATEGORY"
18395,5428,7411,"HAS_ABV"
9522,6678,11,"HAS_CATEGORY"
18399,5432,7426,"HAS_ABV"
9526,6683,11,"HAS_CATEGORY"
18401,5434,7426,"HAS_ABV"
9530,6688,2,"HAS_CATEGORY"
18411,5445,7482,"HAS_ABV"
9531,6689,2,"HAS_CATEGORY"
18414,5448,7419,"HAS_ABV"
9537,6695,2,"HAS_CATEGORY"
18419,5453,7450,"HAS_ABV"
9539,6698,11,"HAS_CATEGORY"
18422,5456,7469,"HAS_ABV"
9547,6706,2,"HAS_CATEGORY"
18423,5457,7426,"HAS_ABV"
9553,6712,4,"HAS_CATEGORY"
18426,5460,7450,"HAS_ABV"
9562,6722,4,"HAS_CATEGORY"
18434,5468,7482,"HAS_ABV"
9570,6730,2,"HAS_CATEGORY"
18435,5469,7450,"HAS_ABV"
9571,6731,4,"HAS_CATEGORY"
18439,5473,7430,"HAS_ABV"
9573,6734,4,"HAS_CATEGORY"
18446,5480,7469,"HAS_ABV"
9584,6745,11,"HAS_CATEGORY"
18447,5481,7426,"HAS_ABV"
9585,6746,11,"HAS_CATEGORY"
18451,5485,7436,"HAS_ABV"
9586,6747,2,"HAS_CATEGORY"
18454,5488,7482,"HAS_ABV"
9592,6753,4,"HAS_CATEGORY"
18456,5490,7411,"HAS_ABV"
9605,6766,11,"HAS_CATEGORY"
18457,5491,7482,"HAS_ABV"
9607,6768,11,"HAS_CATEGORY"
18460,5494,7482,"HAS_ABV"
9608,6769,11,"HAS_CATEGORY"
18463,5497,7482,"HAS_ABV"
9613,6774,2,"HAS_CATEGORY"
18471,5505,7426,"HAS_ABV"
9626,6787,2,"HAS_CATEGORY"
18475,5509,7450,"HAS_ABV"
9627,6788,11,"HAS_CATEGORY"
18476,5510,7482,"HAS_ABV"
9630,6791,11,"HAS_CATEGORY"
18480,5514,7469,"HAS_ABV"
9640,6803,11,"HAS_CATEGORY"
18481,5515,7436,"HAS_ABV"
9649,6813,4,"HAS_CATEGORY"
18482,5516,7419,"HAS_ABV"
9650,6815,2,"HAS_CATEGORY"
18483,5517,7436,"HAS_ABV"
9651,6816,11,"HAS_CATEGORY"
18485,5519,7450,"HAS_ABV"
9655,6821,11,"HAS_CATEGORY"
18486,5520,7411,"HAS_ABV"
9662,6829,11,"HAS_CATEGORY"
18487,5521,7426,"HAS_ABV"
9664,6831,11,"HAS_CATEGORY"
18488,5522,7411,"HAS_ABV"
9668,6836,4,"HAS_CATEGORY"
9678,6847,4,"HAS_CATEGORY"
18490,5524,7426,"HAS_ABV"
9681,6850,4,"HAS_CATEGORY"
18491,5525,7426,"HAS_ABV"
9683,6853,2,"HAS_CATEGORY"
18499,5533,7482,"HAS_ABV"
9685,6856,2,"HAS_CATEGORY"
18500,5534,7430,"HAS_ABV"
9689,6862,11,"HAS_CATEGORY"
18501,5535,7426,"HAS_ABV"
9692,6866,2,"HAS_CATEGORY"
18503,5537,7436,"HAS_ABV"
9708,6883,2,"HAS_CATEGORY"
18504,5538,7430,"HAS_ABV"
9710,6885,4,"HAS_CATEGORY"
18505,5539,7430,"HAS_ABV"
9718,6897,11,"HAS_CATEGORY"
18507,5541,7436,"HAS_ABV"
9727,6908,11,"HAS_CATEGORY"
18510,5544,7426,"HAS_ABV"
9735,6916,2,"HAS_CATEGORY"
18516,5550,7482,"HAS_ABV"
9738,6919,11,"HAS_CATEGORY"
18522,5556,7436,"HAS_ABV"
9739,6920,11,"HAS_CATEGORY"
18523,5557,7436,"HAS_ABV"
9742,6923,11,"HAS_CATEGORY"
18525,5559,7436,"HAS_ABV"
9743,6924,11,"HAS_CATEGORY"
18527,5561,7436,"HAS_ABV"
9744,6925,11,"HAS_CATEGORY"
18528,5562,7411,"HAS_ABV"
9752,6933,4,"HAS_CATEGORY"
18530,5564,7411,"HAS_ABV"
9766,6948,11,"HAS_CATEGORY"
18532,5566,7450,"HAS_ABV"
9770,6952,2,"HAS_CATEGORY"
18533,5567,7430,"HAS_ABV"
9772,6954,11,"HAS_CATEGORY"
18537,5571,7426,"HAS_ABV"
9784,6966,11,"HAS_CATEGORY"
18538,5572,7430,"HAS_ABV"
9789,6972,11,"HAS_CATEGORY"
18541,5575,7469,"HAS_ABV"
9792,6975,2,"HAS_CATEGORY"
18543,5577,7436,"HAS_ABV"
9798,6982,4,"HAS_CATEGORY"
9814,6998,2,"HAS_CATEGORY"
18550,5584,7436,"HAS_ABV"
9816,7000,11,"HAS_CATEGORY"
18555,5589,7426,"HAS_ABV"
9818,7002,2,"HAS_CATEGORY"
18564,5598,7450,"HAS_ABV"
9827,7015,11,"HAS_CATEGORY"
18567,5601,7482,"HAS_ABV"
9832,7020,2,"HAS_CATEGORY"
18569,5603,7426,"HAS_ABV"
9839,7028,11,"HAS_CATEGORY"
18575,5609,7411,"HAS_ABV"
9840,7029,4,"HAS_CATEGORY"
18577,5611,7450,"HAS_ABV"
9841,7137,11,"HAS_CATEGORY"
18578,5612,7426,"HAS_ABV"
9842,7031,2,"HAS_CATEGORY"
18579,5613,7450,"HAS_ABV"
9860,7050,2,"HAS_CATEGORY"
9864,7054,11,"HAS_CATEGORY"
9865,7055,11,"HAS_CATEGORY"
9867,7058,11,"HAS_CATEGORY"
18580,5614,7430,"HAS_ABV"
9871,7062,11,"HAS_CATEGORY"
18582,5616,7426,"HAS_ABV"
9872,7063,11,"HAS_CATEGORY"
18585,5619,7426,"HAS_ABV"
9874,7065,2,"HAS_CATEGORY"
18586,5620,7430,"HAS_ABV"
9876,7067,11,"HAS_CATEGORY"
18589,5623,7469,"HAS_ABV"
9877,7068,11,"HAS_CATEGORY"
18590,5624,7426,"HAS_ABV"
9880,7071,2,"HAS_CATEGORY"
18593,5627,7411,"HAS_ABV"
18594,5628,7469,"HAS_ABV"
9899,7090,11,"HAS_CATEGORY"
18595,5629,7482,"HAS_ABV"
9903,7094,11,"HAS_CATEGORY"
18599,5675,7482,"HAS_ABV"
9907,7098,11,"HAS_CATEGORY"
18604,5636,7430,"HAS_ABV"
9910,7102,2,"HAS_CATEGORY"
18606,5638,7426,"HAS_ABV"
9925,7120,2,"HAS_CATEGORY"
18612,5644,7469,"HAS_ABV"
9929,7124,11,"HAS_CATEGORY"
18614,5646,7426,"HAS_ABV"
9945,7145,11,"HAS_CATEGORY"
18615,5647,7426,"HAS_ABV"
9951,7151,11,"HAS_CATEGORY"
18620,5652,7482,"HAS_ABV"
9957,7157,4,"HAS_CATEGORY"
18621,5653,7482,"HAS_ABV"
9959,7159,11,"HAS_CATEGORY"
18622,5654,7411,"HAS_ABV"
18623,5655,7450,"HAS_ABV"
9964,7210,2,"HAS_CATEGORY"
18624,5656,7482,"HAS_ABV"
9965,7167,11,"HAS_CATEGORY"
18625,5803,7426,"HAS_ABV"
9968,7170,11,"HAS_CATEGORY"
18628,5659,7411,"HAS_ABV"
9977,7179,11,"HAS_CATEGORY"
18629,5660,7469,"HAS_ABV"
9983,7185,2,"HAS_CATEGORY"
18631,5662,7430,"HAS_ABV"
9986,7189,2,"HAS_CATEGORY"
18632,5663,7430,"HAS_ABV"
9988,7191,11,"HAS_CATEGORY"
18633,5664,7469,"HAS_ABV"
9998,7201,11,"HAS_CATEGORY"
18636,5667,7430,"HAS_ABV"
10004,7207,2,"HAS_CATEGORY"
18638,5669,7426,"HAS_ABV"
10005,7208,4,"HAS_CATEGORY"
18641,5672,7450,"HAS_ABV"
18642,5673,7426,"HAS_ABV"
10013,7217,2,"HAS_CATEGORY"
18645,5677,7450,"HAS_ABV"
10024,7229,11,"HAS_CATEGORY"
18646,5678,7482,"HAS_ABV"
10029,7235,2,"HAS_CATEGORY"
18647,5679,7411,"HAS_ABV"
10041,7249,11,"HAS_CATEGORY"
18648,5680,7426,"HAS_ABV"
10043,7251,11,"HAS_CATEGORY"
18649,5681,7469,"HAS_ABV"
10049,7257,2,"HAS_CATEGORY"
18653,5685,7426,"HAS_ABV"
10051,7260,4,"HAS_CATEGORY"
18655,5687,7419,"HAS_ABV"
10052,7261,11,"HAS_CATEGORY"
18656,5688,7430,"HAS_ABV"
10053,7262,11,"HAS_CATEGORY"
18657,5689,7469,"HAS_ABV"
10056,7266,2,"HAS_CATEGORY"
18658,5690,7450,"HAS_ABV"
18659,5691,7426,"HAS_ABV"
10072,7283,11,"HAS_CATEGORY"
18662,5694,7469,"HAS_ABV"
10077,7288,4,"HAS_CATEGORY"
18663,5695,7482,"HAS_ABV"
10083,7296,11,"HAS_CATEGORY"
18669,5701,7436,"HAS_ABV"
10091,7304,11,"HAS_CATEGORY"
18672,5704,7450,"HAS_ABV"
10095,7308,11,"HAS_CATEGORY"
18674,5706,7419,"HAS_ABV"
10097,7310,2,"HAS_CATEGORY"
18676,5708,7430,"HAS_ABV"
10098,7374,11,"HAS_CATEGORY"
18678,5710,7430,"HAS_ABV"
10105,7317,2,"HAS_CATEGORY"
18682,5714,7426,"HAS_ABV"
10116,7328,2,"HAS_CATEGORY"
18687,5719,7450,"HAS_ABV"
10117,7329,11,"HAS_CATEGORY"
18690,5722,7469,"HAS_ABV"
10124,7336,11,"HAS_CATEGORY"
18692,5724,7469,"HAS_ABV"
18693,5725,7426,"HAS_ABV"
10130,7342,9,"HAS_CATEGORY"
18701,5734,7450,"HAS_ABV"
10132,7344,2,"HAS_CATEGORY"
18702,5735,7450,"HAS_ABV"
10133,7345,4,"HAS_CATEGORY"
18703,5736,7436,"HAS_ABV"
10137,7349,4,"HAS_CATEGORY"
18706,5739,7419,"HAS_ABV"
10140,7352,11,"HAS_CATEGORY"
18715,5748,7450,"HAS_ABV"
10146,7358,11,"HAS_CATEGORY"
18716,5749,7450,"HAS_ABV"
10150,7362,9,"HAS_CATEGORY"
18721,5754,7430,"HAS_ABV"
10151,7363,9,"HAS_CATEGORY"
18726,5759,7450,"HAS_ABV"
10152,7364,9,"HAS_CATEGORY"
18730,5763,7450,"HAS_ABV"
10153,7365,11,"HAS_CATEGORY"
18731,5764,7426,"HAS_ABV"
10154,7366,11,"HAS_CATEGORY"
18733,5766,7450,"HAS_ABV"
18734,5767,7469,"HAS_ABV"
10162,7375,11,"HAS_CATEGORY"
18740,5773,7411,"HAS_ABV"
10163,7376,11,"HAS_CATEGORY"
18742,5775,7426,"HAS_ABV"
10164,7377,11,"HAS_CATEGORY"
18747,5780,7411,"HAS_ABV"
10166,7379,11,"HAS_CATEGORY"
18748,5781,7450,"HAS_ABV"
10206,1631,37,"HAS_STYLE"
18750,5783,7436,"HAS_ABV"
10211,1640,37,"HAS_STYLE"
18751,5784,7436,"HAS_ABV"
10230,1667,37,"HAS_STYLE"
18752,5785,7436,"HAS_ABV"
10235,1675,37,"HAS_STYLE"
18753,5786,7426,"HAS_ABV"
10250,1704,37,"HAS_STYLE"
18759,5792,7450,"HAS_ABV"
10270,1743,37,"HAS_STYLE"
18766,5799,7430,"HAS_ABV"
10271,1746,37,"HAS_STYLE"
18767,5800,7411,"HAS_ABV"
18769,5802,7426,"HAS_ABV"
10277,1757,37,"HAS_STYLE"
18773,5807,7426,"HAS_ABV"
10278,1762,37,"HAS_STYLE"
18774,5808,7411,"HAS_ABV"
10289,1776,37,"HAS_STYLE"
18781,5815,7426,"HAS_ABV"
10307,1812,37,"HAS_STYLE"
18786,5820,7426,"HAS_ABV"
10317,1824,37,"HAS_STYLE"
18788,5822,7426,"HAS_ABV"
10323,1832,37,"HAS_STYLE"
18794,5828,7426,"HAS_ABV"
10329,1839,37,"HAS_STYLE"
18797,5831,7436,"HAS_ABV"
10333,1845,37,"HAS_STYLE"
18799,5833,7450,"HAS_ABV"
10344,1861,37,"HAS_STYLE"
18802,5836,7411,"HAS_ABV"
10348,1866,37,"HAS_STYLE"
18808,5842,7482,"HAS_ABV"
10358,1877,37,"HAS_STYLE"
18809,5843,7426,"HAS_ABV"
10369,1898,37,"HAS_STYLE"
18810,5844,7426,"HAS_ABV"
10400,1954,37,"HAS_STYLE"
18811,5845,7426,"HAS_ABV"
10408,1965,37,"HAS_STYLE"
18815,5849,7411,"HAS_ABV"
10413,1972,37,"HAS_STYLE"
18819,5853,7450,"HAS_ABV"
10419,1981,37,"HAS_STYLE"
18820,5854,7426,"HAS_ABV"
10420,1982,37,"HAS_STYLE"
18824,5858,7411,"HAS_ABV"
10422,1985,37,"HAS_STYLE"
18837,5870,7411,"HAS_ABV"
10440,2022,37,"HAS_STYLE"
18844,5877,7482,"HAS_ABV"
10450,2045,37,"HAS_STYLE"
18849,5882,7436,"HAS_ABV"
10466,2096,37,"HAS_STYLE"
18863,5896,7450,"HAS_ABV"
10522,2197,37,"HAS_STYLE"
18867,5900,7498,"HAS_ABV"
18873,5906,7450,"HAS_ABV"
10527,2203,37,"HAS_STYLE"
18876,5909,7419,"HAS_ABV"
10533,2211,37,"HAS_STYLE"
18877,5910,7450,"HAS_ABV"
10544,2230,37,"HAS_STYLE"
18879,5912,7450,"HAS_ABV"
10558,2251,37,"HAS_STYLE"
18884,5917,7419,"HAS_ABV"
10568,2265,37,"HAS_STYLE"
18886,5919,7419,"HAS_ABV"
10570,2267,37,"HAS_STYLE"
18889,5922,7436,"HAS_ABV"
10586,2290,37,"HAS_STYLE"
18891,5924,7430,"HAS_ABV"
10599,2306,37,"HAS_STYLE"
18894,5927,7411,"HAS_ABV"
10604,2313,37,"HAS_STYLE"
18895,5928,7436,"HAS_ABV"
10609,2323,37,"HAS_STYLE"
18905,5939,7419,"HAS_ABV"
18909,5943,7419,"HAS_ABV"
10612,2326,37,"HAS_STYLE"
18914,5948,7430,"HAS_ABV"
10617,2331,37,"HAS_STYLE"
18916,5950,7411,"HAS_ABV"
10625,2344,37,"HAS_STYLE"
18940,5973,7436,"HAS_ABV"
10627,2346,37,"HAS_STYLE"
18951,5984,7430,"HAS_ABV"
10641,2369,37,"HAS_STYLE"
18956,5989,7450,"HAS_ABV"
10657,2397,37,"HAS_STYLE"
18957,5990,7436,"HAS_ABV"
18960,5993,7469,"HAS_ABV"
10662,2405,37,"HAS_STYLE"
18964,5997,7430,"HAS_ABV"
10668,2417,37,"HAS_STYLE"
18968,6001,7469,"HAS_ABV"
10691,2461,37,"HAS_STYLE"
18972,6005,7498,"HAS_ABV"
10692,2462,37,"HAS_STYLE"
18979,6012,7469,"HAS_ABV"
10695,2465,37,"HAS_STYLE"
18982,6015,7469,"HAS_ABV"
10727,2508,37,"HAS_STYLE"
18983,6016,7426,"HAS_ABV"
10737,2527,37,"HAS_STYLE"
18984,6017,7469,"HAS_ABV"
10746,2539,37,"HAS_STYLE"
18985,6018,7482,"HAS_ABV"
10758,2557,37,"HAS_STYLE"
18988,6021,7411,"HAS_ABV"
19002,6036,7436,"HAS_ABV"
10767,2569,37,"HAS_STYLE"
19004,6038,7426,"HAS_ABV"
10794,2612,37,"HAS_STYLE"
19007,6041,7426,"HAS_ABV"
10796,2614,37,"HAS_STYLE"
19008,6042,7411,"HAS_ABV"
10821,2654,37,"HAS_STYLE"
19022,6057,7482,"HAS_ABV"
10837,2677,37,"HAS_STYLE"
19040,6075,7436,"HAS_ABV"
10852,2697,37,"HAS_STYLE"
19041,6076,7419,"HAS_ABV"
10855,2700,37,"HAS_STYLE"
19043,6078,7430,"HAS_ABV"
10904,2780,37,"HAS_STYLE"
19050,6085,7419,"HAS_ABV"
10917,2798,37,"HAS_STYLE"
19051,6086,7469,"HAS_ABV"
19052,6087,7436,"HAS_ABV"
10934,2819,37,"HAS_STYLE"
19056,6091,7436,"HAS_ABV"
10945,2834,37,"HAS_STYLE"
19057,6092,7411,"HAS_ABV"
10972,2869,37,"HAS_STYLE"
19058,6093,7419,"HAS_ABV"
11112,3087,37,"HAS_STYLE"
19068,6103,7436,"HAS_ABV"
11126,3109,37,"HAS_STYLE"
19071,6106,7430,"HAS_ABV"
11165,3184,37,"HAS_STYLE"
19074,6109,7469,"HAS_ABV"
11197,3268,37,"HAS_STYLE"
19080,6114,7436,"HAS_ABV"
11221,3300,37,"HAS_STYLE"
19081,6115,7450,"HAS_ABV"
11242,3327,37,"HAS_STYLE"
19085,6119,7419,"HAS_ABV"
11296,3424,37,"HAS_STYLE"
19087,6121,7426,"HAS_ABV"
11309,3441,37,"HAS_STYLE"
19095,6129,7450,"HAS_ABV"
11318,3452,37,"HAS_STYLE"
19097,6131,7436,"HAS_ABV"
11349,3500,37,"HAS_STYLE"
19101,6135,7436,"HAS_ABV"
11385,3559,37,"HAS_STYLE"
19104,6138,7436,"HAS_ABV"
11517,3724,37,"HAS_STYLE"
19105,6139,7450,"HAS_ABV"
11718,4034,37,"HAS_STYLE"
19107,6141,7436,"HAS_ABV"
11811,4162,37,"HAS_STYLE"
19109,6143,7498,"HAS_ABV"
11834,4197,37,"HAS_STYLE"
19110,6144,7450,"HAS_ABV"
19116,6150,7450,"HAS_ABV"
11846,4215,37,"HAS_STYLE"
19118,6152,7411,"HAS_ABV"
11861,4254,37,"HAS_STYLE"
19120,6154,7436,"HAS_ABV"
11885,4298,37,"HAS_STYLE"
19123,6157,7469,"HAS_ABV"
11887,4302,37,"HAS_STYLE"
19138,6173,7419,"HAS_ABV"
11943,4393,37,"HAS_STYLE"
19143,6178,7482,"HAS_ABV"
11989,4456,37,"HAS_STYLE"
19149,6184,7469,"HAS_ABV"
12149,4678,37,"HAS_STYLE"
19155,6190,7430,"HAS_ABV"
12162,4698,37,"HAS_STYLE"
19156,6191,7498,"HAS_ABV"
12168,4707,37,"HAS_STYLE"
19158,6193,7419,"HAS_ABV"
19159,6194,7430,"HAS_ABV"
12170,4709,37,"HAS_STYLE"
19160,6195,7469,"HAS_ABV"
12173,4712,37,"HAS_STYLE"
19161,6196,7411,"HAS_ABV"
12174,4713,37,"HAS_STYLE"
19163,6198,7430,"HAS_ABV"
12177,4716,37,"HAS_STYLE"
19175,6210,7482,"HAS_ABV"
12179,4718,37,"HAS_STYLE"
19177,6212,7482,"HAS_ABV"
12182,4722,37,"HAS_STYLE"
19184,6219,7436,"HAS_ABV"
12183,4724,37,"HAS_STYLE"
19186,6221,7419,"HAS_ABV"
12187,4729,37,"HAS_STYLE"
19187,6222,7426,"HAS_ABV"
12188,4731,37,"HAS_STYLE"
19188,6223,7426,"HAS_ABV"
12202,4750,37,"HAS_STYLE"
19189,6224,7482,"HAS_ABV"
12226,4780,37,"HAS_STYLE"
19190,6225,7482,"HAS_ABV"
12234,4791,37,"HAS_STYLE"
19193,6228,7430,"HAS_ABV"
12243,4805,37,"HAS_STYLE"
19195,6230,7426,"HAS_ABV"
19196,6231,7450,"HAS_ABV"
12246,4809,37,"HAS_STYLE"
19197,6232,7450,"HAS_ABV"
12247,4811,37,"HAS_STYLE"
19198,6233,7469,"HAS_ABV"
12249,4819,37,"HAS_STYLE"
19199,6234,7450,"HAS_ABV"
12253,4826,37,"HAS_STYLE"
19200,6235,7450,"HAS_ABV"
12256,4829,37,"HAS_STYLE"
19201,6236,7482,"HAS_ABV"
12262,4837,37,"HAS_STYLE"
19206,6241,7411,"HAS_ABV"
12264,4839,37,"HAS_STYLE"
19209,6244,7426,"HAS_ABV"
12270,4845,37,"HAS_STYLE"
19213,6248,7419,"HAS_ABV"
12272,4848,37,"HAS_STYLE"
19214,6249,7426,"HAS_ABV"
12282,4861,37,"HAS_STYLE"
19217,6252,7482,"HAS_ABV"
12291,4874,37,"HAS_STYLE"
19223,6258,7450,"HAS_ABV"
19227,6262,7482,"HAS_ABV"
12294,4878,37,"HAS_STYLE"
12295,4879,37,"HAS_STYLE"
